<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.06.12	14:03:00	1525.11	1525.36	1525.11	1525.36	5	0	68
2025.06.12	14:04:00	1525.37	1525.62	1525.37	1525.61	10	0	68
2025.06.12	14:05:00	1525.49	1525.49	1525.36	1525.36	2	0	68
2025.06.12	14:06:00	1525.37	1525.37	1525.12	1525.24	9	0	68
2025.06.12	14:07:00	1525.37	1525.37	1525.37	1525.37	1	0	68
2025.06.12	14:08:00	1525.62	1525.62	1525.62	1525.62	1	0	68
2025.06.12	14:09:00	1525.50	1525.75	1525.50	1525.63	4	0	68
2025.06.12	14:10:00	1525.88	1525.88	1525.87	1525.87	2	0	68
2025.06.12	14:11:00	1525.99	1525.99	1525.37	1525.37	6	0	68
2025.06.12	14:12:00	1525.50	1525.75	1525.50	1525.75	3	0	68
2025.06.12	14:13:00	1525.62	1525.63	1525.62	1525.63	2	0	68
2025.06.12	14:14:00	1525.75	1526.13	1525.63	1525.88	11	0	68
2025.06.12	14:15:00	1525.88	1525.89	1525.63	1525.76	6	0	68
2025.06.12	14:16:00	1525.89	1525.89	1525.76	1525.77	8	0	68
2025.06.12	14:17:00	1525.89	1525.89	1525.64	1525.77	8	0	68
2025.06.12	14:18:00	1525.64	1525.77	1525.52	1525.52	3	0	68
2025.06.12	14:19:00	1525.39	1525.52	1525.27	1525.27	6	0	68
2025.06.12	14:20:00	1525.14	1525.39	1525.14	1525.39	7	0	68
2025.06.12	14:21:00	1525.14	1525.14	1525.14	1525.14	1	0	68
2025.06.12	14:22:00	1525.27	1525.52	1525.27	1525.40	10	0	68
2025.06.12	14:23:00	1525.27	1525.27	1525.15	1525.15	2	0	68
2025.06.12	14:24:00	1525.03	1525.03	1524.91	1524.91	2	0	68
2025.06.12	14:25:00	1524.79	1524.91	1524.66	1524.66	4	0	68
2025.06.12	14:26:00	1524.54	1524.91	1524.54	1524.91	4	0	68
2025.06.12	14:28:00	1524.78	1524.91	1524.78	1524.91	4	0	68
2025.06.12	14:29:00	1525.03	1525.15	1525.03	1525.15	2	0	68
2025.06.12	14:30:00	1525.03	1525.15	1524.90	1525.15	6	0	68
2025.06.12	14:31:00	1525.02	1525.39	1525.02	1525.39	5	0	68
2025.06.12	14:32:00	1525.51	1525.63	1525.38	1525.62	5	0	68
2025.06.12	14:33:00	1525.50	1525.61	1525.50	1525.61	2	0	68
2025.06.12	14:34:00	1525.74	1526.23	1525.74	1525.97	9	0	68
2025.06.12	14:35:00	1526.09	1526.09	1525.84	1525.84	4	0	68
2025.06.12	14:36:00	1525.97	1525.98	1525.85	1525.86	4	0	68
2025.06.12	14:37:00	1525.98	1526.10	1525.86	1526.10	3	0	68
2025.06.12	14:38:00	1525.97	1525.97	1525.60	1525.60	11	0	68
2025.06.12	14:39:00	1525.72	1525.72	1524.61	1524.61	12	0	68
2025.06.12	14:40:00	1524.73	1525.10	1524.61	1525.09	11	0	68
2025.06.12	14:41:00	1525.22	1525.70	1525.09	1525.58	8	0	68
2025.06.12	14:42:00	1525.57	1525.57	1525.45	1525.45	2	0	68
2025.06.12	14:43:00	1525.57	1525.69	1525.57	1525.68	3	0	68
2025.06.12	14:44:00	1525.80	1525.80	1525.80	1525.80	1	0	68
2025.06.12	14:45:00	1525.68	1526.19	1525.68	1526.19	8	0	68
2025.06.12	14:46:00	1526.17	1526.18	1526.05	1526.18	3	0	68
2025.06.12	14:47:00	1526.30	1526.43	1526.30	1526.31	3	0	68
2025.06.12	14:48:00	1526.32	1526.57	1526.32	1526.57	3	0	68
2025.06.12	14:49:00	1526.45	1526.70	1526.45	1526.70	3	0	68
2025.06.12	14:50:00	1526.58	1526.84	1526.46	1526.84	5	0	68
2025.06.12	14:51:00	1526.72	1526.72	1526.35	1526.35	6	0	68
2025.06.12	14:52:00	1526.49	1526.49	1526.37	1526.48	5	0	68
2025.06.12	14:53:00	1526.60	1526.72	1526.60	1526.72	2	0	68
2025.06.12	14:54:00	1526.84	1526.84	1526.72	1526.84	3	0	68
2025.06.12	14:55:00	1526.97	1526.97	1526.84	1526.84	6	0	68
2025.06.12	14:56:00	1526.97	1526.97	1526.84	1526.84	2	0	68
2025.06.12	14:57:00	1526.97	1527.09	1526.84	1526.85	9	0	68
2025.06.12	14:58:00	1526.97	1526.99	1526.72	1526.87	7	0	68
2025.06.12	14:59:00	1526.84	1526.84	1526.60	1526.74	5	0	68
2025.06.12	15:00:00	1526.72	1526.85	1526.60	1526.72	8	0	68
2025.06.12	15:01:00	1526.84	1526.84	1526.72	1526.84	3	0	68
2025.06.12	15:02:00	1527.09	1527.09	1526.96	1526.97	7	0	68
2025.06.12	15:03:00	1526.84	1526.97	1526.72	1526.97	3	0	68
2025.06.12	15:04:00	1526.84	1527.21	1526.84	1527.21	4	0	68
2025.06.12	15:05:00	1527.09	1527.70	1527.09	1527.70	3	0	68
2025.06.12	15:06:00	1527.57	1527.57	1527.32	1527.45	6	0	68
2025.06.12	15:07:00	1527.32	1527.70	1527.32	1527.57	9	0	68
2025.06.12	15:08:00	1527.45	1527.45	1527.20	1527.45	6	0	68
2025.06.12	15:09:00	1527.32	1527.69	1527.32	1527.69	4	0	68
2025.06.12	15:10:00	1527.81	1527.81	1527.68	1527.80	5	0	68
2025.06.12	15:11:00	1528.05	1528.05	1527.92	1527.92	2	0	68
2025.06.12	15:12:00	1528.17	1528.29	1528.04	1528.29	5	0	68
2025.06.12	15:13:00	1528.41	1528.65	1528.28	1528.65	7	0	68
2025.06.12	15:14:00	1528.40	1528.53	1528.28	1528.28	3	0	68
2025.06.12	15:15:00	1528.28	1528.28	1528.03	1528.16	5	0	68
2025.06.12	15:16:00	1528.18	1528.28	1528.03	1528.03	5	0	68
2025.06.12	15:17:00	1528.16	1528.66	1528.16	1528.41	9	0	68
2025.06.12	15:18:00	1528.29	1528.66	1528.29	1528.54	12	0	68
2025.06.12	15:19:00	1528.42	1528.55	1528.30	1528.43	7	0	68
2025.06.12	15:20:00	1528.55	1528.55	1528.43	1528.55	3	0	68
2025.06.12	15:21:00	1528.44	1528.44	1528.06	1528.32	5	0	68
2025.06.12	15:22:00	1528.44	1528.44	1528.44	1528.44	1	0	68
2025.06.12	15:23:00	1528.45	1528.45	1528.45	1528.45	1	0	68
2025.06.12	15:24:00	1528.46	1528.83	1528.34	1528.83	5	0	68
2025.06.12	15:25:00	1528.70	1528.71	1528.70	1528.71	2	0	68
2025.06.12	15:26:00	1528.84	1529.09	1528.84	1528.96	6	0	68
2025.06.12	15:27:00	1529.08	1529.08	1528.96	1528.96	4	0	68
2025.06.12	15:29:00	1529.21	1529.21	1529.21	1529.21	1	0	68
2025.06.12	15:30:00	1529.34	1529.34	1529.09	1529.09	7	0	68
2025.06.12	15:31:00	1529.21	1529.59	1529.21	1529.59	5	0	68
2025.06.12	15:32:00	1529.47	1529.72	1529.47	1529.60	8	0	68
2025.06.12	15:33:00	1529.48	1529.48	1529.11	1529.27	5	0	68
2025.06.12	15:34:00	1529.02	1529.27	1529.02	1529.27	2	0	68
2025.06.12	15:35:00	1529.39	1529.76	1529.39	1529.51	5	0	68
2025.06.12	15:36:00	1529.63	1530.24	1529.63	1530.24	5	0	68
2025.06.12	15:37:00	1530.36	1530.49	1530.24	1530.24	4	0	68
2025.06.12	15:38:00	1530.37	1530.62	1530.37	1530.37	5	0	68
2025.06.12	15:39:00	1530.38	1530.38	1530.13	1530.13	3	0	68
2025.06.12	15:40:00	1530.25	1530.25	1530.00	1530.25	6	0	68
2025.06.12	15:41:00	1530.12	1530.25	1530.12	1530.25	6	0	68
2025.06.12	15:42:00	1530.39	1530.62	1530.37	1530.62	7	0	68
2025.06.12	15:43:00	1530.74	1530.99	1530.74	1530.87	4	0	68
2025.06.12	15:44:00	1530.89	1531.11	1530.74	1530.99	9	0	68
2025.06.12	15:45:00	1530.99	1531.23	1530.98	1531.10	5	0	68
2025.06.12	15:46:00	1530.85	1530.86	1530.73	1530.86	5	0	68
2025.06.12	15:47:00	1530.73	1530.86	1530.61	1530.74	5	0	68
2025.06.12	15:48:00	1530.86	1531.24	1530.86	1531.24	6	0	68
2025.06.12	15:49:00	1531.12	1531.25	1531.12	1531.25	3	0	68
2025.06.12	15:50:00	1531.13	1531.13	1530.75	1530.76	6	0	68
2025.06.12	15:51:00	1530.63	1530.76	1530.63	1530.76	4	0	68
2025.06.12	15:52:00	1530.63	1530.76	1530.63	1530.63	6	0	68
2025.06.12	15:53:00	1530.76	1530.76	1530.76	1530.76	1	0	68
2025.06.12	15:54:00	1530.88	1530.88	1530.76	1530.88	9	0	68
2025.06.12	15:55:00	1530.76	1530.76	1530.51	1530.51	3	0	68
2025.06.12	15:56:00	1530.38	1530.51	1530.38	1530.51	3	0	68
2025.06.12	15:57:00	1530.76	1531.13	1530.76	1531.00	8	0	68
2025.06.12	15:58:00	1530.88	1531.13	1530.88	1530.88	7	0	68
2025.06.12	15:59:00	1531.00	1531.13	1531.00	1531.13	2	0	68
2025.06.12	16:00:00	1531.00	1531.12	1530.75	1531.00	7	0	68
2025.06.12	16:01:00	1530.87	1531.11	1530.87	1531.11	6	0	68
2025.06.12	16:02:00	1530.99	1531.73	1530.99	1531.11	12	0	68
2025.06.12	16:03:00	1530.98	1531.24	1530.86	1531.12	10	0	68
2025.06.12	16:04:00	1531.24	1531.37	1531.12	1531.36	4	0	68
2025.06.12	16:05:00	1531.24	1531.24	1530.99	1531.11	4	0	68
2025.06.12	16:06:00	1530.99	1531.24	1530.87	1531.11	10	0	68
2025.06.12	16:07:00	1530.86	1531.60	1530.86	1531.60	11	0	68
2025.06.12	16:08:00	1531.47	1531.47	1530.98	1530.99	7	0	68
2025.06.12	16:09:00	1531.11	1531.11	1530.99	1530.99	4	0	68
2025.06.12	16:10:00	1531.11	1531.11	1531.11	1531.11	1	0	68
2025.06.12	16:11:00	1531.12	1531.24	1531.00	1531.00	4	0	68
2025.06.12	16:12:00	1530.88	1531.13	1530.50	1531.13	14	0	68
2025.06.12	16:13:00	1531.01	1531.13	1531.01	1531.13	2	0	68
2025.06.12	16:14:00	1531.25	1531.25	1531.01	1531.14	5	0	68
2025.06.13	10:04:00	1549.13	1549.51	1547.02	1547.02	30	0	68
2025.06.13	10:05:00	1546.77	1547.02	1543.03	1543.66	52	0	68
2025.06.13	10:06:00	1543.78	1545.90	1543.53	1545.90	34	0	68
2025.06.13	10:07:00	1546.02	1546.64	1544.90	1545.40	51	0	68
2025.06.13	10:08:00	1545.52	1545.90	1544.90	1545.77	42	0	68
2025.06.13	10:09:00	1546.02	1547.89	1546.02	1547.89	38	0	68
2025.06.13	10:10:00	1548.14	1549.13	1548.01	1548.39	45	0	68
2025.06.13	10:11:00	1548.63	1549.13	1547.89	1547.89	27	0	68
2025.06.13	10:12:00	1548.14	1549.13	1547.64	1548.39	24	0	68
2025.06.13	10:13:00	1548.51	1548.88	1547.89	1548.88	26	0	68
2025.06.13	10:14:00	1548.63	1548.63	1548.01	1548.14	28	0	68
2025.06.13	10:15:00	1548.26	1548.89	1547.27	1548.89	37	0	68
2025.06.13	10:16:00	1548.64	1549.02	1548.27	1548.40	19	0	68
2025.06.13	10:17:00	1548.53	1549.40	1548.40	1548.65	18	0	68
2025.06.13	10:18:00	1548.78	1549.90	1548.65	1549.90	16	0	68
2025.06.13	10:19:00	1549.77	1550.02	1548.91	1549.53	30	0	68
2025.06.13	10:20:00	1549.66	1549.78	1548.42	1548.80	30	0	68
2025.06.13	10:21:00	1548.92	1548.93	1548.43	1548.56	25	0	68
2025.06.13	10:22:00	1548.69	1548.94	1547.46	1547.46	12	0	68
2025.06.13	10:23:00	1547.34	1547.34	1545.24	1546.12	25	0	68
2025.06.13	10:24:00	1546.24	1546.99	1546.24	1546.87	18	0	68
2025.06.13	10:25:00	1546.62	1547.37	1546.50	1547.00	20	0	68
2025.06.13	10:26:00	1547.13	1548.83	1546.96	1548.34	22	0	68
2025.06.13	10:27:00	1548.22	1548.61	1547.61	1548.23	18	0	68
2025.06.13	10:28:00	1548.36	1549.00	1547.86	1548.87	27	0	68
2025.06.13	10:29:00	1549.00	1549.25	1548.61	1548.87	18	0	68
2025.06.13	10:30:00	1548.99	1549.99	1548.63	1548.64	25	0	68
2025.06.13	10:31:00	1548.51	1548.77	1548.27	1548.28	17	0	68
2025.06.13	10:32:00	1548.04	1548.18	1547.79	1548.04	20	0	68
2025.06.13	10:33:00	1547.92	1548.17	1547.67	1547.67	17	0	68
2025.06.13	10:34:00	1547.79	1548.04	1547.17	1547.18	22	0	68
2025.06.13	10:35:00	1547.30	1547.67	1547.18	1547.31	20	0	68
2025.06.13	10:36:00	1547.43	1547.81	1547.31	1547.81	14	0	68
2025.06.13	10:37:00	1547.68	1548.05	1547.68	1548.05	15	0	68
2025.06.13	10:38:00	1548.30	1548.41	1547.92	1548.41	13	0	68
2025.06.13	10:39:00	1548.66	1548.78	1548.41	1548.66	9	0	68
2025.06.13	10:40:00	1548.53	1548.78	1547.17	1547.67	22	0	68
2025.06.13	10:41:00	1547.92	1547.92	1546.92	1547.30	22	0	68
2025.06.13	10:42:00	1547.18	1548.92	1547.05	1548.92	16	0	68
2025.06.13	10:43:00	1549.04	1549.29	1548.92	1549.29	12	0	68
2025.06.13	10:44:00	1549.16	1549.17	1548.67	1548.79	12	0	68
2025.06.13	10:45:00	1548.80	1548.92	1548.31	1548.44	13	0	68
2025.06.13	10:46:00	1548.19	1548.19	1546.59	1546.59	16	0	68
2025.06.13	10:47:00	1546.47	1546.60	1545.86	1545.99	16	0	68
2025.06.13	10:48:00	1545.87	1546.00	1545.51	1545.63	15	0	68
2025.06.13	10:49:00	1545.51	1545.63	1544.89	1544.89	13	0	68
2025.06.13	10:50:00	1544.90	1545.39	1544.40	1544.40	25	0	68
2025.06.13	10:51:00	1544.65	1545.40	1544.40	1545.40	12	0	68
2025.06.13	10:52:00	1545.15	1545.53	1545.15	1545.40	9	0	68
2025.06.13	10:53:00	1545.65	1545.90	1545.03	1545.77	23	0	68
2025.06.13	10:54:00	1545.65	1546.27	1545.65	1545.90	19	0	68
2025.06.13	10:55:00	1546.02	1546.15	1545.15	1545.28	22	0	68
2025.06.13	10:56:00	1545.15	1545.28	1544.65	1544.78	16	0	68
2025.06.13	10:57:00	1544.90	1545.15	1544.16	1544.16	15	0	68
2025.06.13	10:58:00	1543.91	1543.91	1543.54	1543.66	11	0	68
2025.06.13	10:59:00	1543.49	1543.49	1542.62	1543.25	14	0	68
2025.06.13	11:00:00	1543.12	1543.25	1541.76	1541.76	28	0	68
2025.06.13	11:01:00	1542.01	1543.74	1542.01	1543.74	23	0	68
2025.06.13	11:02:00	1543.73	1544.22	1543.23	1544.21	12	0	68
2025.06.13	11:03:00	1544.46	1544.58	1543.70	1543.95	17	0	68
2025.06.13	11:04:00	1544.20	1544.20	1543.57	1543.58	13	0	68
2025.06.13	11:05:00	1543.45	1544.07	1543.08	1544.07	16	0	68
2025.06.13	11:06:00	1543.95	1544.07	1543.69	1543.82	12	0	68
2025.06.13	11:07:00	1543.69	1543.82	1543.32	1543.69	11	0	68
2025.06.13	11:08:00	1543.82	1544.56	1543.82	1544.56	14	0	68
2025.06.13	11:09:00	1544.80	1544.80	1544.43	1544.67	11	0	68
2025.06.13	11:10:00	1544.80	1544.92	1544.05	1544.05	19	0	68
2025.06.13	11:11:00	1544.17	1544.18	1543.57	1543.57	12	0	68
2025.06.13	11:12:00	1543.69	1544.19	1543.57	1544.19	11	0	68
2025.06.13	11:13:00	1544.06	1544.19	1543.69	1543.94	14	0	68
2025.06.13	11:14:00	1544.12	1544.12	1543.61	1543.61	7	0	68
2025.06.13	11:15:00	1543.74	1543.94	1543.49	1543.94	10	0	68
2025.06.13	11:16:00	1544.07	1544.32	1543.82	1543.95	12	0	68
2025.06.13	11:17:00	1544.20	1544.20	1543.88	1544.13	7	0	68
2025.06.13	11:18:00	1544.01	1544.38	1544.01	1544.37	10	0	68
2025.06.13	11:19:00	1544.50	1544.74	1544.49	1544.49	16	0	68
2025.06.13	11:20:00	1544.37	1544.49	1543.62	1543.76	10	0	68
2025.06.13	11:21:00	1543.89	1543.89	1542.90	1542.90	11	0	68
2025.06.13	11:22:00	1543.03	1543.03	1542.67	1542.68	6	0	68
2025.06.13	11:23:00	1542.81	1543.31	1542.81	1543.31	9	0	68
2025.06.13	11:24:00	1543.44	1543.44	1542.82	1543.19	15	0	68
2025.06.13	11:25:00	1543.31	1543.43	1542.93	1543.43	15	0	68
2025.06.13	11:26:00	1543.30	1544.04	1543.30	1543.73	15	0	68
2025.06.13	11:27:00	1543.86	1544.10	1543.23	1543.49	10	0	68
2025.06.13	11:28:00	1543.24	1543.49	1542.87	1543.13	17	0	68
2025.06.13	11:29:00	1543.26	1543.26	1542.39	1542.52	14	0	68
2025.06.13	11:30:00	1542.77	1543.01	1542.64	1542.76	7	0	68
2025.06.13	11:31:00	1542.89	1543.50	1542.89	1543.50	8	0	68
2025.06.13	11:32:00	1543.63	1543.87	1543.25	1543.87	13	0	68
2025.06.13	11:33:00	1544.00	1544.49	1543.87	1544.49	9	0	68
2025.06.13	11:34:00	1544.48	1544.72	1544.48	1544.72	9	0	68
2025.06.13	11:35:00	1544.97	1544.97	1544.47	1544.97	17	0	68
2025.06.13	11:36:00	1544.85	1544.85	1544.35	1544.36	8	0	68
2025.06.13	11:37:00	1544.48	1545.09	1544.36	1544.97	14	0	68
2025.06.13	11:38:00	1545.09	1545.20	1544.71	1545.20	14	0	68
2025.06.13	11:39:00	1545.19	1545.19	1544.20	1544.32	9	0	68
2025.06.13	11:40:00	1544.44	1544.69	1544.19	1544.32	13	0	68
2025.06.13	11:41:00	1544.19	1544.32	1543.69	1543.69	8	0	68
2025.06.13	11:42:00	1543.82	1544.19	1543.69	1544.19	11	0	68
2025.06.13	11:43:00	1544.31	1544.68	1544.19	1544.43	18	0	68
2025.06.13	11:44:00	1544.56	1544.80	1544.30	1544.30	10	0	68
2025.06.13	11:45:00	1544.30	1544.67	1542.69	1542.69	18	0	68
2025.06.13	11:46:00	1542.57	1542.57	1541.09	1541.83	21	0	68
2025.06.13	11:47:00	1541.96	1542.69	1541.95	1542.69	15	0	68
2025.06.13	11:48:00	1542.68	1542.80	1542.17	1542.17	10	0	68
2025.06.13	11:49:00	1542.29	1542.42	1542.29	1542.30	6	0	68
2025.06.13	11:50:00	1542.42	1542.79	1542.17	1542.66	11	0	68
2025.06.13	11:51:00	1542.79	1543.16	1542.42	1542.67	13	0	68
2025.06.13	11:52:00	1542.79	1543.78	1542.79	1543.78	13	0	68
2025.06.13	11:53:00	1543.90	1544.52	1543.90	1544.14	16	0	68
2025.06.13	11:54:00	1544.01	1544.01	1542.64	1542.89	20	0	68
2025.06.13	11:55:00	1543.01	1543.50	1542.63	1542.63	33	0	68
2025.06.13	11:56:00	1542.64	1543.15	1542.64	1543.03	11	0	68
2025.06.13	11:57:00	1543.15	1543.40	1542.90	1543.40	16	0	68
2025.06.13	11:58:00	1543.27	1543.43	1543.02	1543.43	14	0	68
2025.06.13	11:59:00	1543.30	1543.30	1542.11	1542.23	12	0	68
2025.06.13	12:00:00	1542.11	1543.10	1542.11	1543.10	13	0	68
2025.06.13	12:01:00	1543.22	1544.08	1543.22	1543.95	14	0	68
2025.06.13	12:02:00	1543.83	1543.94	1543.19	1543.20	17	0	68
2025.06.13	12:03:00	1543.07	1543.18	1542.44	1543.18	13	0	68
2025.06.13	12:04:00	1543.06	1543.67	1542.93	1543.67	8	0	68
2025.06.13	12:05:00	1543.54	1543.66	1543.16	1543.53	13	0	68
2025.06.13	12:06:00	1543.65	1543.78	1543.28	1543.53	9	0	68
2025.06.13	12:07:00	1543.65	1543.78	1542.91	1543.08	14	0	68
2025.06.13	12:08:00	1542.97	1543.09	1542.84	1542.84	3	0	68
2025.06.13	12:09:00	1542.97	1543.72	1542.84	1543.59	10	0	68
2025.06.13	12:10:00	1543.72	1543.86	1543.10	1543.86	18	0	68
2025.06.13	12:11:00	1543.73	1544.36	1543.73	1544.23	12	0	68
2025.06.13	12:12:00	1544.36	1544.36	1544.11	1544.11	5	0	68
2025.06.13	12:13:00	1544.36	1544.61	1543.99	1543.99	13	0	68
2025.06.13	12:14:00	1543.87	1543.87	1542.01	1542.88	27	0	68
2025.06.13	12:15:00	1542.88	1542.88	1542.51	1542.51	11	0	68
2025.06.13	12:16:00	1542.63	1543.36	1542.13	1543.23	20	0	68
2025.06.13	12:17:00	1543.36	1543.36	1542.61	1542.74	17	0	68
2025.06.13	12:18:00	1542.61	1542.99	1542.37	1542.87	12	0	68
2025.06.13	12:19:00	1542.74	1542.87	1542.50	1542.63	7	0	68
2025.06.13	12:20:00	1542.76	1543.01	1542.51	1542.51	10	0	68
2025.06.13	12:21:00	1542.39	1543.14	1542.39	1543.02	8	0	68
2025.06.13	12:22:00	1542.77	1543.14	1542.64	1542.64	13	0	68
2025.06.13	12:23:00	1542.77	1542.89	1542.64	1542.76	9	0	68
2025.06.13	12:24:00	1542.89	1543.13	1542.76	1543.01	7	0	68
2025.06.13	12:25:00	1543.13	1543.26	1542.26	1542.26	10	0	68
2025.06.13	12:26:00	1542.38	1542.75	1542.38	1542.75	5	0	68
2025.06.13	12:27:00	1542.62	1542.75	1542.12	1542.38	13	0	68
2025.06.13	12:28:00	1542.37	1542.37	1542.25	1542.25	4	0	68
2025.06.13	12:29:00	1542.38	1542.75	1542.25	1542.50	10	0	68
2025.06.13	12:30:00	1542.62	1543.49	1542.62	1543.37	14	0	68
2025.06.13	12:31:00	1543.49	1543.49	1543.24	1543.48	5	0	68
2025.06.13	12:32:00	1543.60	1543.72	1543.47	1543.47	4	0	68
2025.06.13	12:33:00	1543.60	1543.72	1543.22	1543.48	9	0	68
2025.06.13	12:34:00	1543.60	1543.73	1543.48	1543.60	6	0	68
2025.06.13	12:35:00	1543.48	1544.22	1543.48	1544.22	7	0	68
2025.06.13	12:36:00	1544.34	1544.48	1544.34	1544.48	8	0	68
2025.06.13	12:37:00	1544.49	1545.48	1544.49	1545.35	13	0	68
2025.06.13	12:38:00	1545.48	1545.60	1544.86	1544.87	10	0	68
2025.06.13	12:39:00	1544.88	1544.88	1544.64	1544.64	4	0	68
2025.06.13	12:40:00	1544.65	1545.02	1544.65	1544.77	7	0	68
2025.06.13	12:41:00	1544.66	1544.78	1544.53	1544.55	8	0	68
2025.06.13	12:42:00	1544.67	1544.94	1544.67	1544.81	6	0	68
2025.06.13	12:43:00	1544.94	1545.19	1544.94	1545.18	5	0	68
2025.06.13	12:44:00	1545.43	1545.68	1545.18	1545.42	12	0	68
2025.06.13	12:45:00	1545.54	1545.54	1545.42	1545.54	4	0	68
2025.06.13	12:46:00	1545.53	1546.27	1545.53	1546.14	11	0	68
2025.06.13	12:47:00	1546.02	1546.51	1545.89	1546.26	15	0	68
2025.06.13	12:48:00	1546.38	1546.75	1546.25	1546.62	13	0	68
2025.06.13	12:49:00	1546.49	1546.49	1546.00	1546.00	11	0	68
2025.06.13	12:50:00	1545.75	1546.38	1545.50	1546.38	17	0	68
2025.06.13	12:51:00	1546.37	1546.50	1546.24	1546.37	7	0	68
2025.06.13	12:52:00	1546.49	1546.87	1546.24	1546.87	7	0	68
2025.06.13	12:53:00	1546.74	1547.24	1546.74	1547.24	6	0	68
2025.06.13	12:54:00	1546.99	1547.36	1546.86	1546.86	8	0	68
2025.06.13	12:55:00	1546.98	1547.48	1546.85	1547.47	9	0	68
2025.06.13	12:56:00	1547.35	1547.47	1547.22	1547.34	9	0	68
2025.06.13	12:57:00	1547.46	1548.21	1547.46	1547.95	15	0	68
2025.06.13	12:58:00	1548.08	1548.20	1546.54	1546.54	16	0	68
2025.06.13	12:59:00	1546.66	1547.41	1546.66	1547.41	14	0	68
2025.06.13	13:00:00	1547.53	1547.78	1546.91	1546.91	16	0	68
2025.06.13	13:01:00	1547.16	1547.42	1547.04	1547.29	10	0	68
2025.06.13	13:02:00	1547.42	1547.55	1547.30	1547.42	5	0	68
2025.06.13	13:03:00	1547.43	1547.80	1547.43	1547.54	11	0	68
2025.06.13	13:04:00	1547.53	1547.77	1547.52	1547.65	6	0	68
2025.06.13	13:05:00	1547.52	1547.52	1546.90	1547.15	11	0	68
2025.06.13	13:06:00	1547.27	1547.64	1547.27	1547.39	8	0	68
2025.06.13	13:07:00	1547.27	1547.39	1547.27	1547.39	4	0	68
2025.06.13	13:08:00	1547.51	1547.76	1547.39	1547.75	9	0	68
2025.06.13	13:09:00	1547.50	1547.75	1547.38	1547.38	7	0	68
2025.06.13	13:10:00	1547.63	1547.87	1547.50	1547.86	8	0	68
2025.06.13	13:11:00	1547.98	1547.98	1547.60	1547.73	8	0	68
2025.06.13	13:12:00	1547.72	1547.72	1546.98	1547.47	11	0	68
2025.06.13	13:13:00	1547.34	1548.34	1547.34	1548.22	26	0	68
2025.06.13	13:14:00	1548.09	1548.35	1547.85	1548.35	12	0	68
2025.06.13	13:15:00	1548.22	1548.35	1547.86	1547.86	12	0	68
2025.06.13	13:16:00	1547.74	1547.74	1547.37	1547.62	9	0	68
2025.06.13	13:17:00	1547.50	1547.62	1547.25	1547.38	6	0	68
2025.06.13	13:18:00	1547.62	1547.75	1547.13	1547.75	10	0	68
2025.06.13	13:19:00	1548.00	1548.00	1547.51	1547.63	11	0	68
2025.06.13	13:20:00	1547.51	1547.76	1546.89	1546.89	12	0	68
2025.06.13	13:21:00	1546.77	1546.89	1546.77	1546.77	3	0	68
2025.06.13	13:22:00	1546.90	1546.90	1546.28	1546.28	6	0	68
2025.06.13	13:23:00	1546.15	1546.53	1546.15	1546.16	6	0	68
2025.06.13	13:24:00	1546.28	1546.28	1545.91	1545.92	8	0	68
2025.06.13	13:25:00	1545.80	1545.92	1545.55	1545.92	8	0	68
2025.06.13	13:26:00	1545.80	1546.54	1545.80	1546.54	8	0	68
2025.06.13	13:27:00	1546.29	1546.91	1546.29	1546.91	14	0	68
2025.06.13	13:28:00	1547.28	1547.52	1547.28	1547.52	5	0	68
2025.06.13	13:29:00	1547.64	1547.89	1547.39	1547.64	9	0	68
2025.06.13	13:30:00	1547.39	1547.39	1547.02	1547.02	7	0	68
2025.06.13	13:31:00	1547.15	1547.16	1546.90	1547.16	9	0	68
2025.06.13	13:32:00	1547.28	1547.28	1547.03	1547.16	4	0	68
2025.06.13	13:33:00	1547.29	1547.29	1547.28	1547.28	2	0	68
2025.06.13	13:34:00	1547.16	1547.66	1546.91	1547.66	7	0	68
2025.06.13	13:35:00	1547.78	1547.78	1547.65	1547.78	7	0	68
2025.06.13	13:36:00	1547.77	1547.90	1547.65	1547.90	6	0	68
2025.06.13	13:37:00	1547.77	1548.02	1547.77	1547.89	6	0	68
2025.06.13	13:38:00	1547.77	1547.77	1547.02	1547.27	7	0	68
2025.06.13	13:39:00	1547.39	1547.39	1547.27	1547.27	2	0	68
2025.06.13	13:40:00	1547.39	1547.64	1547.39	1547.52	5	0	68
2025.06.13	13:41:00	1547.40	1547.40	1547.27	1547.27	2	0	68
2025.06.13	13:42:00	1547.52	1547.89	1547.39	1547.89	7	0	68
2025.06.13	13:43:00	1548.01	1548.01	1547.76	1547.88	6	0	68
2025.06.13	13:44:00	1548.00	1548.50	1548.00	1548.24	8	0	68
2025.06.13	13:45:00	1548.37	1548.74	1548.24	1548.74	10	0	68
2025.06.13	13:46:00	1548.86	1549.23	1548.86	1549.10	5	0	68
2025.06.13	13:47:00	1549.23	1549.23	1548.86	1548.98	4	0	68
2025.06.13	13:48:00	1548.85	1548.98	1548.73	1548.98	4	0	68
2025.06.13	13:49:00	1549.10	1549.23	1548.98	1549.23	5	0	68
2025.06.13	13:50:00	1548.98	1548.98	1548.23	1548.23	8	0	68
